    1.97000000,       -0.37382911
    1.98000000,       -0.38326498
    1.99000000,       -0.39266253
    2.00000000,       -0.40202082
    2.01000000,       -0.41133890
    2.02000000,       -0.42061584
    2.03000000,       -0.42985073
    2.04000000,       -0.43904263
    2.05000000,       -0.44819063
    2.06000000,       -0.45729381
    2.07000000,       -0.46635125
    2.08000000,       -0.47536207
    2.09000000,       -0.48432534
    2.10000000,       -0.49324019
    2.11000000,       -0.50210571
    2.12000000,       -0.51092102
    2.13000000,       -0.51968524
    2.14000000,       -0.52839748
    2.15000000,       -0.53705689
    2.16000000,       -0.54566260
    2.17000000,       -0.55421374
    2.18000000,       -0.56270945
    2.19000000,       -0.57114890
    2.20000000,       -0.57953123
    2.21000000,       -0.58785560
    2.22000000,       -0.59612120
    2.23000000,       -0.60432717
    2.24000000,       -0.61247272
    2.25000000,       -0.62055702
    2.26000000,       -0.62857926
    2.27000000,       -0.63653865
    2.28000000,       -0.64443438
    2.29000000,       -0.65226567
    2.30000000,       -0.66003173
    2.31000000,       -0.66773179
    2.32000000,       -0.67536508
    2.33000000,       -0.68293083
    2.34000000,       -0.69042828
    2.35000000,       -0.69785670
    2.36000000,       -0.70521532
    2.37000000,       -0.71250343
    2.38000000,       -0.71972028
    2.39000000,       -0.72686517
    2.40000000,       -0.73393737
    2.41000000,       -0.74093617
    2.42000000,       -0.74786088
    2.43000000,       -0.75471080
    2.44000000,       -0.76148525
    2.45000000,       -0.76818356
    2.46000000,       -0.77480504
    2.47000000,       -0.78134905
    2.48000000,       -0.78781492
    2.49000000,       -0.79420201
    2.50000000,       -0.80050968
    2.51000000,       -0.80673729
    2.52000000,       -0.81288424
    2.53000000,       -0.81894989
    2.54000000,       -0.82493365
    2.55000000,       -0.83083492
    2.56000000,       -0.83665310
    2.57000000,       -0.84238762
    2.58000000,       -0.84803790
    2.59000000,       -0.85360338
    2.60000000,       -0.85908349
    2.61000000,       -0.86447770
    2.62000000,       -0.86978546
    2.63000000,       -0.87500624
    2.64000000,       -0.88013952
    2.65000000,       -0.88518479
    2.66000000,       -0.89014153
    2.67000000,       -0.89500927
    2.68000000,       -0.89978750
    2.69000000,       -0.90447575
    2.70000000,       -0.90907356
    2.71000000,       -0.91358046
    2.72000000,       -0.91799600
    2.73000000,       -0.92231974
    2.74000000,       -0.92655125
    2.75000000,       -0.93069011
    2.76000000,       -0.93473589
    2.77000000,       -0.93868820
    2.78000000,       -0.94254664
    2.79000000,       -0.94631083
    2.80000000,       -0.94998039
    2.81000000,       -0.95355495
    2.82000000,       -0.95703415
    2.83000000,       -0.96041765
    2.84000000,       -0.96370511
    2.85000000,       -0.96689620
    2.86000000,       -0.96999060
    2.87000000,       -0.97298800
    2.88000000,       -0.97588810
    2.89000000,       -0.97869061
    2.90000000,       -0.98139525
    2.91000000,       -0.98400175
    2.92000000,       -0.98650986
    2.93000000,       -0.98891931
    2.94000000,       -0.99122987
    2.95000000,       -0.99344130
    2.96000000,       -0.99555340
    2.97000000,       -0.99756593
    2.98000000,       -0.99947871
    2.99000000,       -1.00129155
    3.00000000,       -1.00300425
    3.01000000,       -1.00461665
    3.02000000,       -1.00612860
    3.03000000,       -1.00753992
    3.04000000,       -1.00885050
    3.05000000,       -1.01006019
    3.06000000,       -1.01116887
    3.07000000,       -1.01217644
    3.08000000,       -1.01308279
    3.09000000,       -1.01388783
    3.10000000,       -1.01459148
    3.11000000,       -1.01519368
    3.12000000,       -1.01569435
    3.13000000,       -1.01609345
    3.14000000,       -1.01639095
    3.15000000,       -1.01658680
    3.16000000,       -1.01668100
    3.17000000,       -1.01667353
    3.18000000,       -1.01656439
    3.19000000,       -1.01635360
    3.20000000,       -1.01604117
    3.21000000,       -1.01562713
    3.22000000,       -1.01511153
    3.23000000,       -1.01449443
    3.24000000,       -1.01377587
    3.25000000,       -1.01295593
    3.26000000,       -1.01203470
    3.27000000,       -1.01101227
    3.28000000,       -1.00988873
    3.29000000,       -1.00866421
    3.30000000,       -1.00733882
    3.31000000,       -1.00591269
    3.32000000,       -1.00438598
    3.33000000,       -1.00275882
    3.34000000,       -1.00103139
    3.35000000,       -0.99920386
    3.36000000,       -0.99727640
    3.37000000,       -0.99524922
    3.38000000,       -0.99312252
    3.39000000,       -0.99089650
    3.40000000,       -0.98857139
    3.41000000,       -0.98614742
    3.42000000,       -0.98362484
    3.43000000,       -0.98100390
    3.44000000,       -0.97828486
    3.45000000,       -0.97546799
    3.46000000,       -0.97255357
    3.47000000,       -0.96954189
    3.48000000,       -0.96643327
    3.49000000,       -0.96322799
    3.50000000,       -0.95992640
    3.51000000,       -0.95652881
    3.52000000,       -0.95303557
    3.53000000,       -0.94944703
    3.54000000,       -0.94576354
    3.55000000,       -0.94198548
    3.56000000,       -0.93811322
    3.57000000,       -0.93414714
    3.58000000,       -0.93008765
    3.59000000,       -0.92593516
    3.60000000,       -0.92169006
    3.61000000,       -0.91735280
    3.62000000,       -0.91292381
    3.63000000,       -0.90840352
    3.64000000,       -0.90379239
    3.65000000,       -0.89909089
    3.66000000,       -0.89429947
    3.67000000,       -0.88941862
    3.68000000,       -0.88444883
    3.69000000,       -0.87939060
    3.70000000,       -0.87424443
    3.71000000,       -0.86901083
    3.72000000,       -0.86369033
    3.73000000,       -0.85828347
    3.74000000,       -0.85279077
    3.75000000,       -0.84721280
    3.76000000,       -0.84155010
    3.77000000,       -0.83580325
    3.78000000,       -0.82997282
    3.79000000,       -0.82405939
    3.80000000,       -0.81806356
    3.81000000,       -0.81198592
    3.82000000,       -0.80582708
    3.83000000,       -0.79958766
    3.84000000,       -0.79326828
    3.85000000,       -0.78686957
    3.86000000,       -0.78039218
    3.87000000,       -0.77383674
    3.88000000,       -0.76720393
    3.89000000,       -0.76049439
    3.90000000,       -0.75370880
    3.91000000,       -0.74684784
    3.92000000,       -0.73991220
    3.93000000,       -0.73290257
    3.94000000,       -0.72581964
    3.95000000,       -0.71866414
    3.96000000,       -0.71143676
    3.97000000,       -0.70413825
    3.98000000,       -0.69676932
    3.99000000,       -0.68933071
    4.00000000,       -0.68182317
    4.01000000,       -0.67424745
    4.02000000,       -0.66660430
    4.03000000,       -0.65889449
    4.04000000,       -0.65111880
    4.05000000,       -0.64327799
    4.06000000,       -0.63537285
    4.07000000,       -0.62740418
    4.08000000,       -0.61937276
    4.09000000,       -0.61127941
    4.10000000,       -0.60312493
    4.11000000,       -0.59491014
    4.12000000,       -0.58663586
    4.13000000,       -0.57830291
    4.14000000,       -0.56991213
    4.15000000,       -0.56146437
    4.16000000,       -0.55296045
    4.17000000,       -0.54440124
    4.18000000,       -0.53578759
    4.19000000,       -0.52712036
    4.20000000,       -0.51840042
    4.21000000,       -0.50962864
    4.22000000,       -0.50080589
    4.23000000,       -0.49193307
    4.24000000,       -0.48301105
    4.25000000,       -0.47404073
    4.26000000,       -0.46502301
    4.27000000,       -0.45595878
    4.28000000,       -0.44684896
    4.29000000,       -0.43769445
    4.30000000,       -0.42849618
    4.31000000,       -0.41925505
    4.32000000,       -0.40997200
    4.33000000,       -0.40064795
    4.34000000,       -0.39128384
    4.35000000,       -0.38188060
    4.36000000,       -0.37243917
    4.37000000,       -0.36296049
    4.38000000,       -0.35344552
    4.39000000,       -0.34389521
    4.40000000,       -0.33431051
    4.41000000,       -0.32469237
    4.42000000,       -0.31504177
    4.43000000,       -0.30535966
    4.44000000,       -0.29564701
    4.45000000,       -0.28590481
    4.46000000,       -0.27613401
    4.47000000,       -0.26633559
    4.48000000,       -0.25651055
    4.49000000,       -0.24665985
    4.50000000,       -0.23678449
    4.51000000,       -0.22688545
    4.52000000,       -0.21696372
    4.53000000,       -0.20702029
    4.54000000,       -0.19705616
    4.55000000,       -0.18707233
    4.56000000,       -0.17706978
    4.57000000,       -0.16704954
    4.58000000,       -0.15701258
    4.59000000,       -0.14695993
    4.60000000,       -0.13689258
    4.61000000,       -0.12681154
    4.62000000,       -0.11671782
    4.63000000,       -0.10661242
    4.64000000,       -0.09649637
